Contract,customerID,Dependents,DeviceProtection,gender,MonthlyCharges,InternetService,OnlineSecurity,PaperlessBilling,MultipleLines,Partner,OnlineBackup,PaymentMethod,PhoneService,SeniorCitizen,StreamingMovies,StreamingTV,TechSupport,tenure,TotalCharges
Month-to-month,9787-XVQIU,No,No,Male,75.3,Fiber optic,No,Yes,Yes,No,No,Electronic check,Yes,0,No,No,No,1,75.3
Month-to-month,9801-GDWGV,No,Yes,Female,103.45,Fiber optic,No,Yes,Yes,No,Yes,Electronic check,Yes,0,Yes,Yes,No,39,3994.45
Month-to-month,9804-ICWBG,No,No,Male,69.9,Fiber optic,No,Yes,No,No,No,Electronic check,Yes,0,No,No,No,1,69.9
Month-to-month,9809-IMGCQ,No,No,Male,96.7,Fiber optic,No,Yes,Yes,No,No,Electronic check,Yes,1,Yes,Yes,No,22,2082.95
Month-to-month,9820-RMCQV,No,No,Female,48.55,DSL,Yes,No,No,No,No,Credit card (automatic),Yes,0,No,No,No,11,501
Month-to-month,9821-POOTN,No,No,Male,75.2,Fiber optic,No,Yes,Yes,Yes,No,Electronic check,Yes,0,No,No,No,35,2576.2
Month-to-month,9824-BEMCV,Yes,No,Male,69,Fiber optic,No,Yes,No,Yes,No,Electronic check,Yes,0,No,No,No,17,1149.65
Month-to-month,9828-AOQLM,Yes,No,Female,45.7,DSL,No,Yes,No,Yes,No,Electronic check,Yes,0,No,No,No,1,45.7
Month-to-month,9837-BMCLM,No,No,Male,78.5,Fiber optic,No,Yes,No,No,No,Electronic check,Yes,0,No,Yes,No,3,242.05
Month-to-month,9840-DVNDC,No,No,Male,80.5,Fiber optic,No,Yes,No,No,No,Credit card (automatic),Yes,0,No,Yes,No,6,463.05
Month-to-month,9846-GKXAS,No,No,Female,90.8,Fiber optic,No,Yes,No,No,No,Bank transfer (automatic),Yes,0,Yes,Yes,No,9,809.75
Month-to-month,9850-OWRHQ,No,No,Female,74.1,Fiber optic,No,Yes,Yes,Yes,No,Credit card (automatic),Yes,0,No,No,No,3,228
Month-to-month,9851-KIELU,No,Yes,Male,110.1,Fiber optic,Yes,Yes,No,No,Yes,Electronic check,Yes,0,Yes,Yes,Yes,10,1043.3
Month-to-month,9851-QXEEQ,No,Yes,Male,104.7,Fiber optic,No,Yes,Yes,No,Yes,Electronic check,Yes,0,Yes,Yes,No,41,4346.4
Month-to-month,9863-JZAIC,No,No,Male,55,DSL,No,No,No,No,No,Mailed check,Yes,0,No,Yes,No,35,2010.55
Month-to-month,9866-QEVEE,No,No,Male,86,Fiber optic,No,Yes,Yes,No,No,Bank transfer (automatic),Yes,0,Yes,No,No,19,1532.45
Month-to-month,9874-QLCLH,Yes,Yes,Female,104.2,Fiber optic,Yes,Yes,Yes,Yes,No,Electronic check,Yes,0,Yes,Yes,No,17,1743.5
Month-to-month,9878-TNQGW,No,No,Male,80.95,Fiber optic,No,Yes,No,No,No,Electronic check,Yes,0,Yes,No,No,2,171.15
Month-to-month,9885-CSMWE,No,No,Female,78.45,Fiber optic,No,No,No,No,No,Electronic check,Yes,1,No,Yes,No,1,78.45
Month-to-month,9889-TMAHG,No,No,Male,100.3,Fiber optic,Yes,No,No,No,No,Credit card (automatic),Yes,1,Yes,Yes,Yes,8,832.35
Month-to-month,9894-EZEWG,No,No,Female,74.3,Fiber optic,No,Yes,No,No,Yes,Credit card (automatic),Yes,0,No,No,No,1,74.3
Month-to-month,9897-KXHCM,Yes,No,Female,80.3,Fiber optic,No,Yes,No,Yes,No,Electronic check,Yes,0,Yes,No,No,3,250.05
Month-to-month,9898-KZQDZ,Yes,No,Female,94.55,Fiber optic,No,Yes,Yes,Yes,No,Credit card (automatic),Yes,1,Yes,Yes,No,40,3640.45
Month-to-month,9907-SWKKF,No,No,Female,25.05,DSL,No,No,No phone service,No,No,Mailed check,No,1,No,No,No,1,25.05
Month-to-month,9912-GVSEQ,No,Yes,Female,93.85,Fiber optic,No,Yes,Yes,Yes,Yes,Electronic check,Yes,1,Yes,No,No,26,2381.55
Month-to-month,9921-ZVRHG,No,Yes,Female,80.45,Fiber optic,No,Yes,Yes,No,No,Electronic check,Yes,0,No,No,No,14,1072
Month-to-month,9940-HPQPG,No,Yes,Female,91.75,Fiber optic,Yes,No,Yes,Yes,Yes,Bank transfer (automatic),Yes,0,No,No,No,9,865.8
Month-to-month,9940-RHLFB,No,Yes,Female,75.3,Fiber optic,No,No,No,No,No,Electronic check,Yes,0,No,No,No,1,75.3
Month-to-month,9944-HKVVB,No,No,Female,95.1,Fiber optic,No,Yes,No,No,Yes,Electronic check,Yes,0,Yes,Yes,No,3,307.4
Month-to-month,9947-OTFQU,No,No,Male,74.4,Fiber optic,No,Yes,No,No,Yes,Electronic check,Yes,1,No,No,No,15,1074.3
Month-to-month,9948-YPTDG,No,No,Male,79.45,Fiber optic,Yes,Yes,No,Yes,Yes,Electronic check,Yes,0,No,No,No,38,3013.05
Month-to-month,9961-JBNMK,No,Yes,Male,96.8,Fiber optic,No,Yes,No,No,No,Bank transfer (automatic),Yes,1,Yes,Yes,No,21,2030.3
Month-to-month,9965-YOKZB,No,No,Male,83.85,Fiber optic,No,Yes,Yes,No,No,Electronic check,Yes,1,Yes,No,No,9,790.15
Month-to-month,9985-MWVIX,No,No,Female,70.15,Fiber optic,No,Yes,No,No,No,Mailed check,Yes,0,No,No,No,1,70.15
Month-to-month,9986-BONCE,No,No internet service,Female,20.95,No,No internet service,No,No,No,No internet service,Bank transfer (automatic),Yes,0,No internet service,No internet service,No internet service,4,85.5
Month-to-month,9992-RRAMN,No,No,Male,85.1,Fiber optic,No,Yes,Yes,Yes,No,Electronic check,Yes,0,Yes,No,No,22,1873.7
One year,0022-TCJCI,No,Yes,Male,62.7,DSL,Yes,No,No,No,No,Credit card (automatic),Yes,1,Yes,No,No,45,2791.5
One year,0112-QWPNC,No,Yes,Male,84.35,DSL,Yes,No,Yes,Yes,No,Electronic check,Yes,0,Yes,Yes,Yes,49,4059.35
One year,0193-ESZXP,No,No,Female,105.5,Fiber optic,Yes,Yes,No,Yes,Yes,Credit card (automatic),Yes,1,Yes,Yes,Yes,58,6205.5
One year,0201-OAMXR,No,Yes,Female,115.55,Fiber optic,Yes,No,Yes,No,Yes,Credit card (automatic),Yes,0,Yes,Yes,Yes,70,8127.6
One year,0203-HHYIJ,No,No internet service,Male,25.3,No,No internet service,No,Yes,No,No internet service,Bank transfer (automatic),Yes,0,No internet service,No internet service,No internet service,25,676.35
One year,0378-XSZPU,No,Yes,Male,60.3,DSL,Yes,No,No,Yes,Yes,Credit card (automatic),Yes,0,No,No,No,58,3563.8
One year,0406-BPDVR,No,No,Female,101.5,Fiber optic,No,Yes,Yes,Yes,Yes,Credit card (automatic),Yes,1,Yes,Yes,No,54,5373.1
One year,0431-APWVY,Yes,No,Female,90.1,Fiber optic,No,Yes,No,Yes,No,Bank transfer (automatic),Yes,0,Yes,Yes,No,28,2598.95
One year,0471-LVHGK,No,Yes,Male,73,DSL,No,Yes,Yes,Yes,No,Electronic check,Yes,0,Yes,Yes,No,41,3001.2
One year,0516-VRYBW,Yes,No internet service,Female,20.15,No,No internet service,No,No,No,No internet service,Bank transfer (automatic),Yes,0,No internet service,No internet service,No internet service,18,390.85
One year,0520-FDVVT,No,Yes,Male,102.35,Fiber optic,No,Yes,No,No,Yes,Bank transfer (automatic),Yes,0,Yes,Yes,No,35,3626.1
One year,0565-IYCGT,No,Yes,Male,78.6,DSL,Yes,Yes,Yes,No,Yes,Credit card (automatic),Yes,0,Yes,No,Yes,69,5356.45
One year,0628-CNQRM,Yes,Yes,Male,67.5,DSL,Yes,Yes,No,Yes,No,Bank transfer (automatic),Yes,0,No,Yes,Yes,22,1544.05
One year,0687-ZVTHB,Yes,Yes,Male,72.45,DSL,Yes,No,Yes,Yes,Yes,Credit card (automatic),Yes,0,Yes,No,No,65,4653.85
One year,0691-IFBQW,No,Yes,Female,110,Fiber optic,Yes,Yes,Yes,No,Yes,Electronic check,Yes,1,Yes,Yes,No,46,4874.8
One year,0691-JVSYA,No,Yes,Female,94.85,Fiber optic,No,Yes,No,Yes,No,Bank transfer (automatic),Yes,0,Yes,Yes,No,53,5000.2
One year,0727-BMPLR,No,Yes,Female,100,Fiber optic,No,Yes,Yes,No,No,Electronic check,Yes,1,Yes,Yes,No,55,5509.3
One year,0748-RDGGM,No,Yes,Male,109.5,Fiber optic,Yes,Yes,No,Yes,Yes,Bank transfer (automatic),Yes,0,Yes,Yes,Yes,70,7534.65
One year,0866-QLSIR,No,No,Female,64.4,DSL,Yes,Yes,Yes,No,Yes,Mailed check,Yes,0,No,No,Yes,34,2088.75
One year,0877-SDMBN,No,Yes,Female,103.95,Fiber optic,Yes,Yes,Yes,No,No,Bank transfer (automatic),Yes,0,Yes,Yes,No,54,5639.05
One year,1038-ZAGBI,Yes,No internet service,Female,19.8,No,No internet service,No,No,Yes,No internet service,Bank transfer (automatic),Yes,0,No internet service,No internet service,No internet service,12,229.6
One year,1113-IUJYX,No,No,Female,105.95,Fiber optic,Yes,No,No,Yes,Yes,Mailed check,Yes,0,Yes,Yes,Yes,14,1348.9
One year,1208-DNHLN,Yes,No,Male,48.35,DSL,No,Yes,Yes,Yes,No,Credit card (automatic),Yes,0,No,No,No,23,1067.15
One year,1265-XTECC,No,No,Female,96.55,Fiber optic,Yes,Yes,Yes,Yes,Yes,Credit card (automatic),Yes,1,Yes,No,No,68,6581.9
One year,1444-VVSGW,No,Yes,Male,115.65,Fiber optic,Yes,No,Yes,Yes,Yes,Credit card (automatic),Yes,0,Yes,Yes,Yes,70,7968.85
One year,1502-XFCVR,No,Yes,Female,106.45,Fiber optic,Yes,Yes,No,No,Yes,Electronic check,Yes,0,Yes,Yes,No,58,6145.85
One year,1623-NLDOT,No,No,Female,33.55,DSL,No,No,No phone service,Yes,Yes,Mailed check,No,0,No,No,Yes,42,1445.3
One year,1625-JAIIY,Yes,No,Female,83,Fiber optic,No,Yes,Yes,Yes,No,Electronic check,Yes,0,No,Yes,No,68,5685.8
One year,1644-IRKSF,Yes,Yes,Female,93.8,Fiber optic,No,Yes,No,Yes,No,Electronic check,Yes,0,Yes,Yes,No,33,3124.5
One year,1699-HPSBG,No,No,Male,59.8,DSL,No,Yes,No,No,No,Electronic check,Yes,0,No,Yes,Yes,12,727.8
One year,1899-VXWXM,No,Yes,Male,106.1,Fiber optic,No,Yes,Yes,No,Yes,Credit card (automatic),Yes,0,Yes,Yes,No,48,5082.8
One year,1984-FCOWB,No,Yes,Female,109.5,Fiber optic,No,Yes,Yes,Yes,Yes,Electronic check,Yes,0,Yes,Yes,Yes,70,7674.55
One year,2037-XJFUP,No,Yes,Male,95.8,Fiber optic,No,Yes,No,Yes,No,Electronic check,Yes,0,Yes,Yes,No,33,3036.75
One year,2153-MREFK,No,Yes,Female,99.2,Fiber optic,Yes,Yes,Yes,Yes,No,Electronic check,Yes,0,Yes,No,Yes,37,3754.6
One year,2157-MXBJS,No,Yes,Male,75.3,DSL,No,Yes,Yes,Yes,No,Mailed check,Yes,0,Yes,Yes,No,13,989.45
One year,2165-VOEGB,Yes,No,Female,105.2,Fiber optic,Yes,Yes,No,No,Yes,Bank transfer (automatic),Yes,0,Yes,Yes,Yes,46,4822.85
One year,2237-ZFSMY,No,Yes,Female,95.55,Fiber optic,Yes,Yes,No,No,No,Electronic check,Yes,0,No,Yes,Yes,39,3692.85
One year,2239-JALAW,No,Yes,Male,103.25,Fiber optic,No,Yes,Yes,No,Yes,Bank transfer (automatic),Yes,0,Yes,Yes,No,58,6017.65
One year,2321-OMBXY,Yes,No,Female,80.3,DSL,Yes,No,No,Yes,Yes,Credit card (automatic),Yes,0,Yes,Yes,Yes,38,3058.65
One year,2325-ZUSFD,Yes,No,Female,70.1,DSL,Yes,Yes,No,Yes,No,Bank transfer (automatic),Yes,0,Yes,Yes,No,57,3913.3
One year,2359-QWQUL,No,Yes,Female,104.7,Fiber optic,Yes,Yes,No,Yes,No,Credit card (automatic),Yes,0,Yes,Yes,Yes,39,4134.85
One year,2382-BCKQJ,Yes,Yes,Female,100.15,Fiber optic,No,Yes,Yes,No,No,Electronic check,Yes,0,Yes,Yes,No,62,6413.65
One year,2403-BCASL,Yes,Yes,Male,111.95,Fiber optic,No,Yes,Yes,Yes,Yes,Electronic check,Yes,1,Yes,Yes,Yes,41,4534.9
One year,2408-TZMJL,No,Yes,Male,110.15,Fiber optic,Yes,Yes,Yes,Yes,Yes,Electronic check,Yes,0,Yes,Yes,No,59,6448.05
One year,2634-HCZGT,No,No,Male,60.05,DSL,Yes,Yes,Yes,Yes,No,Electronic check,Yes,1,No,No,Yes,53,3229.65
One year,2659-VXMWZ,Yes,Yes,Male,111.3,Fiber optic,Yes,Yes,Yes,Yes,Yes,Electronic check,Yes,0,Yes,Yes,No,67,7482.1
One year,2667-WYLWJ,Yes,No internet service,Female,19.75,No,No internet service,Yes,No,Yes,No internet service,Mailed check,Yes,0,No internet service,No internet service,No internet service,8,145
One year,2722-VOJQL,No,No,Male,105.65,Fiber optic,No,Yes,Yes,No,Yes,Credit card (automatic),Yes,0,Yes,Yes,Yes,64,6903.1
One year,2748-MYRVK,No,No,Female,99.9,Fiber optic,No,No,Yes,No,Yes,Bank transfer (automatic),Yes,0,Yes,Yes,No,63,6137
One year,2794-XIMMO,No,Yes,Male,60.45,DSL,No,Yes,No phone service,Yes,Yes,Electronic check,No,0,Yes,Yes,Yes,53,3184.25
One year,2858-MOFSQ,Yes,Yes,Female,55.85,DSL,No,Yes,Yes,No,No,Mailed check,Yes,0,No,No,No,17,937.5
One year,2886-KEFUM,No,Yes,Female,107.5,Fiber optic,No,Yes,Yes,Yes,Yes,Electronic check,Yes,0,Yes,Yes,No,63,6873.75
One year,2889-FPWRM,No,Yes,Male,117.8,Fiber optic,Yes,Yes,Yes,Yes,Yes,Bank transfer (automatic),Yes,0,Yes,Yes,Yes,72,8684.8
One year,2898-LSJGD,Yes,Yes,Female,55.95,DSL,Yes,Yes,No phone service,Yes,No,Electronic check,No,0,Yes,Yes,No,21,1157.05
One year,2929-QNSRW,No,No,Female,98.25,Fiber optic,No,Yes,Yes,Yes,Yes,Electronic check,Yes,0,Yes,Yes,No,56,5508.35
One year,2995-UPRYS,No,No,Female,99.2,Fiber optic,No,Yes,No,Yes,Yes,Credit card (automatic),Yes,1,Yes,Yes,Yes,40,4062.2
One year,3009-JWMPU,No,Yes,Male,96.75,Fiber optic,No,Yes,Yes,No,No,Electronic check,Yes,0,Yes,Yes,No,62,6125.4
One year,3034-ZBEQN,No,Yes,Female,34.7,DSL,No,No,No phone service,Yes,Yes,Mailed check,No,0,No,No,No,48,1604.5
One year,3058-HJCUY,Yes,Yes,Male,102.6,Fiber optic,No,Yes,Yes,Yes,No,Electronic check,Yes,0,Yes,Yes,Yes,41,4213.35
One year,3092-IGHWF,Yes,Yes,Male,87.4,Fiber optic,No,No,Yes,Yes,Yes,Electronic check,Yes,0,No,No,No,67,5918.8
One year,3104-OWCGK,Yes,Yes,Male,90.95,Fiber optic,No,No,No,Yes,Yes,Electronic check,Yes,0,No,Yes,No,60,5453.4
One year,3164-AALRN,No,Yes,Male,70,DSL,No,Yes,No,No,No,Mailed check,Yes,0,Yes,Yes,No,5,347.4
One year,3190-XFANI,Yes,No,Male,100.6,Fiber optic,No,Yes,Yes,No,No,Bank transfer (automatic),Yes,0,Yes,Yes,Yes,49,5069.65
One year,3230-WYKIR,No,Yes,Male,82,DSL,No,Yes,Yes,No,No,Credit card (automatic),Yes,0,Yes,Yes,Yes,18,1425.45
One year,3313-QKNKB,No,No,Male,85.55,Fiber optic,No,No,Yes,Yes,No,Electronic check,Yes,0,Yes,No,No,59,5084.65
One year,3325-FUYCG,Yes,No,Male,106.1,Fiber optic,Yes,No,Yes,Yes,Yes,Electronic check,Yes,0,Yes,Yes,No,28,2847.4
One year,3351-NQLDI,Yes,No,Female,94.35,Fiber optic,Yes,Yes,Yes,Yes,No,Credit card (automatic),Yes,0,Yes,No,Yes,67,6341.45
One year,3424-NMNBO,No,Yes,Male,108.85,Fiber optic,Yes,Yes,Yes,Yes,Yes,Electronic check,Yes,1,Yes,Yes,No,58,6287.25
One year,3523-QRQLL,Yes,No,Female,69.5,DSL,No,Yes,No,Yes,Yes,Bank transfer (automatic),Yes,0,Yes,Yes,No,22,1498.2
One year,3594-UVONA,No,Yes,Female,85.95,DSL,Yes,Yes,Yes,No,No,Credit card (automatic),Yes,0,Yes,Yes,Yes,35,3110.1
One year,3685-YLCMQ,No,Yes,Male,104.65,Fiber optic,No,Yes,Yes,No,No,Electronic check,Yes,0,Yes,Yes,Yes,58,6219.6
One year,3705-PSNGL,No,No internet service,Male,20.4,No,No internet service,Yes,No,No,No internet service,Electronic check,Yes,0,No internet service,No internet service,No internet service,45,930.45
One year,3707-LRWZD,No,No,Female,84.05,Fiber optic,No,No,Yes,No,No,Electronic check,Yes,0,No,Yes,No,32,2781.85
One year,3763-GCZHZ,No,No,Male,104.05,Fiber optic,No,Yes,Yes,Yes,Yes,Electronic check,Yes,0,Yes,Yes,Yes,66,6890
One year,3863-IUBJR,Yes,No,Male,53.65,DSL,No,No,No,Yes,No,Credit card (automatic),Yes,0,Yes,No,No,12,696.35
One year,3870-MQAMG,No,Yes,Female,110.35,Fiber optic,No,No,Yes,Yes,Yes,Electronic check,Yes,0,Yes,Yes,Yes,54,5893.15
One year,3886-CERTZ,No,Yes,Female,109.25,Fiber optic,No,Yes,Yes,Yes,Yes,Electronic check,Yes,0,Yes,Yes,Yes,72,8109.8
One year,3927-NLNRY,No,No,Male,94.25,Fiber optic,No,Yes,No,Yes,Yes,Bank transfer (automatic),Yes,0,Yes,Yes,No,53,4867.95
One year,3932-CMDTD,No,Yes,Female,105.65,Fiber optic,No,Yes,No,No,Yes,Electronic check,Yes,0,Yes,Yes,Yes,4,443.9
One year,4081-DYXAV,No,No,Female,44.85,DSL,No,Yes,No phone service,No,No,Credit card (automatic),No,0,Yes,Yes,No,19,893.55
One year,4088-YLDSU,No,Yes,Male,104.15,Fiber optic,No,Yes,Yes,Yes,No,Electronic check,Yes,0,Yes,Yes,Yes,55,5743.05
One year,4106-HADHQ,Yes,Yes,Male,80,DSL,Yes,No,No,Yes,No,Credit card (automatic),Yes,0,Yes,Yes,Yes,39,3182.95
One year,4174-LPGTI,Yes,No,Female,66.5,DSL,No,Yes,No,Yes,Yes,Bank transfer (automatic),Yes,0,Yes,No,Yes,41,2728.6
One year,4187-CINZD,No,No,Female,95.25,Fiber optic,No,No,No,No,Yes,Credit card (automatic),Yes,1,Yes,Yes,No,46,4424.2
One year,4250-ZBWLV,No,Yes,Male,108.45,Fiber optic,No,No,Yes,No,Yes,Electronic check,Yes,0,Yes,Yes,Yes,68,7176.55
One year,4322-RCYMT,Yes,Yes,Male,75.8,DSL,No,Yes,Yes,Yes,Yes,Bank transfer (automatic),Yes,0,Yes,No,Yes,68,5293.95
One year,4404-HIBDJ,No,Yes,Female,74.3,DSL,Yes,No,No,No,Yes,Mailed check,Yes,0,No,Yes,Yes,25,1863.8
One year,4464-JCOLN,Yes,No internet service,Male,19.85,No,No internet service,No,No,Yes,No internet service,Mailed check,Yes,0,No internet service,No internet service,No internet service,2,35.9
One year,4576-CSAJH,No,No,Male,55.15,DSL,No,Yes,No,No,Yes,Credit card (automatic),Yes,0,No,No,Yes,22,1193.05
One year,4597-ELFTS,No,No internet service,Male,24.9,No,No internet service,No,Yes,No,No internet service,Electronic check,Yes,0,No internet service,No internet service,No internet service,56,1334
One year,4607-CHPCA,Yes,No,Male,90.4,Fiber optic,No,Yes,No,Yes,No,Electronic check,Yes,0,Yes,Yes,No,25,2178.6
One year,4612-THJBS,No,Yes,Female,104.75,Fiber optic,No,Yes,Yes,No,Yes,Bank transfer (automatic),Yes,1,Yes,Yes,No,56,5510.65
One year,4628-WQCQQ,Yes,Yes,Male,85.15,Fiber optic,No,Yes,No,No,No,Electronic check,Yes,0,No,Yes,No,35,3030.6
One year,4710-FDUIZ,No,No,Male,100.3,Fiber optic,No,No,Yes,Yes,Yes,Credit card (automatic),Yes,0,Yes,Yes,No,56,5614.45
One year,4785-QRJHC,No,Yes,Male,59.9,DSL,No,Yes,No phone service,Yes,Yes,Bank transfer (automatic),No,1,Yes,Yes,Yes,46,2816.65
One year,4789-KWMXN,No,Yes,Male,110.85,Fiber optic,Yes,Yes,Yes,Yes,No,Credit card (automatic),Yes,0,Yes,Yes,Yes,47,5275.8
One year,4791-QRGMF,No,Yes,Male,99.5,Fiber optic,No,Yes,Yes,Yes,No,Bank transfer (automatic),Yes,0,Yes,Yes,No,59,5961.1
One year,4800-CZMPC,Yes,No,Female,103.25,Fiber optic,Yes,Yes,Yes,Yes,Yes,Credit card (automatic),Yes,0,Yes,Yes,No,48,5037.55
One year,4905-JEFDW,No,Yes,Male,41.6,DSL,No,Yes,No phone service,No,No,Electronic check,No,0,No,Yes,No,11,470.6
One year,4913-EHYUI,Yes,Yes,Male,104.55,Fiber optic,Yes,Yes,Yes,Yes,No,Bank transfer (automatic),Yes,1,Yes,Yes,No,56,5794.65
One year,5020-ZSTTY,No,No,Female,82.45,DSL,Yes,No,Yes,No,Yes,Bank transfer (automatic),Yes,1,Yes,Yes,Yes,54,4350.1
One year,5136-KCKGI,Yes,Yes,Female,103.7,Fiber optic,Yes,Yes,Yes,Yes,No,Mailed check,Yes,0,Yes,Yes,No,33,3467
One year,5294-CDGWY,Yes,Yes,Male,59.3,DSL,Yes,No,No phone service,Yes,Yes,Electronic check,No,0,Yes,Yes,No,51,3014.65
One year,5445-PZWGX,No,No,Male,102,Fiber optic,Yes,No,Yes,No,Yes,Electronic check,Yes,0,Yes,No,Yes,62,6529.25
One year,5469-CTCWN,Yes,No,Male,106,Fiber optic,Yes,Yes,Yes,Yes,Yes,Electronic check,Yes,0,Yes,Yes,No,61,6547.7
One year,5649-VUKMC,No,Yes,Female,95.5,Fiber optic,No,No,No,No,No,Mailed check,Yes,0,Yes,Yes,No,12,1115.15
One year,5828-AVIPD,Yes,No,Male,100.95,Fiber optic,No,Yes,Yes,Yes,No,Electronic check,Yes,0,Yes,Yes,Yes,19,1875.55
One year,5906-CVLHP,Yes,No,Female,54.15,DSL,No,Yes,No,Yes,Yes,Credit card (automatic),Yes,0,No,No,Yes,45,2319.8
One year,6097-EQISJ,Yes,Yes,Female,102.45,Fiber optic,No,Yes,Yes,Yes,Yes,Credit card (automatic),Yes,0,Yes,Yes,No,66,6615.15
One year,6158-DWPZT,No,No,Male,24.1,DSL,No,No,No phone service,Yes,No,Bank transfer (automatic),No,0,No,No,No,9,259.8
One year,6261-RCVNS,No,Yes,Female,73.9,DSL,Yes,No,No,No,Yes,Credit card (automatic),Yes,0,Yes,No,Yes,42,3160.55
One year,6270-OMFIW,No,No,Male,94.4,Fiber optic,No,Yes,No,Yes,Yes,Electronic check,Yes,0,Yes,Yes,No,60,5610.25
One year,6289-CPNLD,Yes,Yes,Male,73.9,DSL,No,Yes,No,Yes,No,Mailed check,Yes,0,Yes,Yes,Yes,33,2405.05
One year,6302-JGYRJ,Yes,No,Male,79.45,DSL,No,Yes,Yes,No,Yes,Mailed check,Yes,0,Yes,Yes,Yes,31,2587.7
One year,6305-YLBMM,No,Yes,Male,104.05,Fiber optic,No,Yes,No,No,Yes,Bank transfer (automatic),Yes,0,Yes,Yes,Yes,69,7262
One year,6345-ULYRW,No,No,Male,88.4,Fiber optic,No,No,Yes,Yes,Yes,Mailed check,Yes,1,Yes,No,No,44,3912.9
One year,6425-YQLLO,No,Yes,Female,105.95,Fiber optic,No,Yes,Yes,Yes,No,Credit card (automatic),Yes,1,Yes,Yes,Yes,66,6975.25
One year,6481-OGDOO,No,No,Male,90.6,Fiber optic,Yes,Yes,No,Yes,Yes,Credit card (automatic),Yes,0,Yes,No,No,67,6056.15
One year,6532-YLWSI,No,No internet service,Female,20.8,No,No internet service,No,No,Yes,No internet service,Bank transfer (automatic),Yes,0,No internet service,No internet service,No internet service,53,1021.8
One year,6598-RFFVI,No,No internet service,Male,19.3,No,No internet service,No,No,No,No internet service,Credit card (automatic),Yes,0,No internet service,No internet service,No internet service,2,28.3
One year,6635-MYYYZ,No,Yes,Female,85.35,DSL,Yes,No,No,No,Yes,Bank transfer (automatic),Yes,0,Yes,Yes,Yes,30,2530.4
One year,6646-QVXLR,No,Yes,Male,103.75,Fiber optic,No,Yes,Yes,Yes,Yes,Electronic check,Yes,1,Yes,Yes,No,62,6383.35
One year,6664-FPDAC,No,Yes,Female,111.95,Fiber optic,No,Yes,Yes,No,Yes,Electronic check,Yes,1,Yes,Yes,Yes,56,6418.9
One year,6769-DCQLI,No,Yes,Male,105,Fiber optic,No,Yes,No,No,Yes,Bank transfer (automatic),Yes,0,Yes,Yes,Yes,52,5426.85
One year,6777-TGHTM,No,Yes,Female,106.95,Fiber optic,Yes,Yes,Yes,No,No,Credit card (automatic),Yes,0,Yes,Yes,No,53,5785.5
One year,6849-OYAMU,Yes,No,Male,100,Fiber optic,No,No,No,Yes,Yes,Bank transfer (automatic),Yes,0,Yes,Yes,Yes,19,1888.65
One year,6946-LMSQS,No,No,Male,89.05,Fiber optic,Yes,Yes,Yes,Yes,No,Electronic check,Yes,1,Yes,No,No,25,2177.45
One year,7055-VKGDA,No,No,Male,105.4,Fiber optic,Yes,Yes,No,No,Yes,Credit card (automatic),Yes,0,Yes,Yes,Yes,54,5643.4
One year,7067-KSAZT,No,Yes,Female,106.25,Fiber optic,No,Yes,Yes,Yes,Yes,Electronic check,Yes,1,Yes,Yes,No,65,6979.8
One year,7124-UGSUR,No,Yes,Female,104.4,Fiber optic,No,Yes,Yes,Yes,Yes,Credit card (automatic),Yes,1,Yes,Yes,No,61,6405
One year,7136-RVDTZ,No,No,Male,45.25,DSL,No,Yes,No phone service,No,No,Electronic check,No,1,Yes,Yes,No,70,3264.45
One year,7486-KSRVI,No,No,Male,100,Fiber optic,No,Yes,Yes,No,No,Electronic check,Yes,0,Yes,Yes,Yes,43,4211.55
One year,7541-YLXCL,No,No,Male,65.4,DSL,No,Yes,No,No,Yes,Mailed check,Yes,0,Yes,No,Yes,36,2498.4
One year,7614-QVWQL,Yes,No,Male,51.8,DSL,No,Yes,No phone service,Yes,Yes,Bank transfer (automatic),No,0,Yes,Yes,No,49,2541.25
One year,7632-MNYOY,No,Yes,Male,110.9,Fiber optic,No,No,Yes,No,Yes,Credit card (automatic),Yes,1,Yes,Yes,Yes,66,7432.05
One year,7657-DYEPJ,No,Yes,Male,70.15,DSL,No,Yes,No,No,Yes,Credit card (automatic),Yes,1,No,Yes,Yes,38,2497.35
One year,7694-VLBWQ,No,Yes,Male,104.1,Fiber optic,No,No,Yes,Yes,Yes,Electronic check,Yes,0,Yes,Yes,No,67,7040.85
One year,7716-YTYHG,Yes,No,Female,82.05,Fiber optic,No,Yes,Yes,Yes,No,Mailed check,Yes,0,Yes,No,No,48,4029.95
One year,7774-OJSXI,No,Yes,Male,103.45,Fiber optic,No,Yes,Yes,No,Yes,Electronic check,Yes,0,Yes,Yes,No,31,3066.45
One year,7931-PXHFC,No,Yes,Male,62.3,DSL,No,Yes,No,No,No,Mailed check,Yes,0,Yes,No,Yes,38,2354.8
One year,8035-BUYVG,No,Yes,Male,42.35,DSL,Yes,Yes,No phone service,Yes,Yes,Electronic check,No,0,No,No,No,40,1716.45
One year,8079-XRJRS,No,Yes,Male,89.75,Fiber optic,Yes,No,Yes,Yes,Yes,Electronic check,Yes,0,No,No,No,65,5769.6
One year,8199-ZLLSA,No,Yes,Male,118.35,Fiber optic,Yes,Yes,Yes,No,Yes,Bank transfer (automatic),Yes,0,Yes,Yes,Yes,67,7804.15
